399;112;;;;;80;;
486;165;;;;;0;;
577;211;;;;;70;;
543;198;;;;;70;;
534;81;;;;;0;;
656;464;;;;;;; 
444;63;;;;;80;;
536;111;;;;;0;;
394;71;;;;;60;;
448;248;;;;;60;;
523;25;;;;;90;;
496;233;;;;;;; 
560;104;0;;;;;;0 
443;101;;;;;80;;
590;118;;;;;90;;
380;23;;;;;70;;
465;138;;;;;80;;
429;88;;;;;80;;
530;20;;;;;70;;
449;39;;;;;60;;
400;87;;;;;70;;
614;139;;;;;90;;
573;14;;;;;0;;
494;155;;;;;80;;
528;55;;;;;20;;
524;86;;;;;20;;
569;46;;;;;70;;
541;244;;;;;80;;
423;26;;;;;90;;
373;221;;;;;80;;
636;433;;;;;;; 
528;197;;;;;;; 
451;188;;;;;70;;
356;210;;;;;70;;
365;45;;;;;70;;
393;87;;;;;90;;
493;222;;;;;0;;
403;225;;;;;10;;
536;92;;;;;80;;
381;71;;;;;20;;
412;107;;;;;80;;
161;426;;;;;;; 
417;184;;;;;0;;
459;143;;;;;80;;
547;170;;;;;80;;
591;31;;;;;70;;
206;422;;;;;;; 
591;81;;;;;70;;
392;72;;;;;70;;
569;147;;;;;90;;
381;81;;;;;90;;
441;174;71;07;03;85;78;0; 
485;243;;;;;0;;
196;402;;;;;;; 
405;198;;;;;;; 
497;117;;;;;80;;
616;204;;;;;70;;
612;75;;;;;90;;
621;102;;;;;70;;
202;427;79;83;75;87;93;0; 
491;185;;;;;70;;
445;75;;;;;90;;
592;98;;;;;10;;
352;232;;;;;90;;
534;189;;;;;80;;
529;168;;;;;0;;
507;198;;;;;0;;
391;188;;;;;70;;
604;165;;;;;60;;
534;126;;;;;90;;
460;15;;;;;70;;
562;91;;;;;70;;
430;96;;;;;20;;
411;61;;;;;70;;
395;220;;;;;90;;
608;110;;;;;70;;
505;219;;;;;;; 
600;114;;;;;80;;
385;13;;;;;90;;
595;16;;;;;60;;
385;189;;;;;80;;
419;119;;;;;70;;
403;159;;;;;;; 
422;166;;;;;90;;
436;29;;;;;60;;
531;189;;;;;0;;
634;172;;;;;0;;
371;132;79;74;87;80;17;; 
430;243;;;;;0;;
467;72;;;;;70;;
582;99;;;;;;; 
495;208;;;;;;; 
424;158;;;;;40;;
615;23;;;;;70;;
450;202;;;;;70;;
455;93;;;;;80;;
362;218;;;;;70;;
468;58;;;;;60;;
529;77;;;;;70;;
535;8;;;;;90;;
622;218;;;;;70;;
555;107;;;;;70;;
604;36;;;;;70;;
480;50;;;;;70;;
459;179;;;;;70;;
556;102;;;;;90;;
606;106;;;;;90;;
525;1000;;;;;0;;
450;195;;;;;0;;
485;108;;;;;60;;
510;64;;;;;10;;
568;191;;;;;80;;
575;254;;;;;0;;
484;197;;;;;;; 
498;208;;;;;;; 
539;74;;;;;60;;
468;268;92;76;86;85;69;0; 
487;108;;;;;90;;
528;138;;;;;70;;
466;76;;;;;80;;
524;155;05;72;02;;;; 
463;201;;;;;0;;
579;141;;;;;;; 
422;205;;;;;;; 
424;17;;;;;80;;
467;183;;;;;0;;
391;101;;;;;0;;
374;55;;;;;70;;
600;138;;;;;80;;
622;13;;;;;90;;
503;161;;;;;80;;
531;94;;;;;90;;
579;48;;;;;;; 
407;30;;;;;70;;
521;28;;;;;90;;
615;123;;;;;70;;
677;453;;;;;;; 
465;245;;;;;70;;
387;241;;;;;0;;
564;120;;;;;10;;
509;59;;;;;90;;
407;224;;;;;90;;
551;62;;;;;80;;
387;109;;;;;;; 
195;404;;;;;;; 
533;180;;;;;70;;
580;57;;;;;;; 
618;48;;;;;70;;
486;3;;;;;10;;
632;146;;;;;90;;
355;58;;;;;80;;
473;210;;;;;;; 
541;252;;;;;70;;
584;479;30;81;71;;;; 
392;112;;;;;70;;
448;215;;;;;;; 
612;11;;;;;0;;
546;118;81;99;84;;;; 
603;81;;;;;20;;
532;206;;;;;;; 
434;155;;;;;60;;
467;229;;;;;;; 
630;105;;;;;0;;
627;222;;;;;90;;
476;106;;;;;70;;
605;224;;;;;60;;
628;45;;;;;80;;
593;455;18;78;40;;;; 
622;61;;;;;0;;
436;64;;;;;80;;
573;41;;;;;70;;
611;225;;;;;80;;
434;163;;;;;70;;
522;27;;;;;90;;
629;73;;;;;70;;
427;107;;;;;70;;
616;242;;;;;80;;
366;231;;;;;80;;
590;5;;;;;10;;
436;237;;;;;70;;
384;120;;;;;80;;
625;189;;;;;70;;
585;365;;;;;;; 
214;374;92;75;92;;;; 
414;21;;;;;70;;
602;181;;;;;10;;
409;116;;;;;0;;
644;102;;;;;;; 
411;150;;;;;20;;
572;392;84;51;77;71;08;0; 
557;189;;;;;20;;
472;145;;;;;0;;
493;184;;;;;0;;
441;208;;;;;;; 
420;143;;;;;80;;
538;71;;;;;70;;
407;92;;;;;20;;
394;233;;;;;60;;
483;106;;;;;80;;
537;188;;;;;70;;
432;73;;;;;70;;
454;36;;;;;90;;
565;30;;;;;70;;
612;107;;;;;70;;
400;199;;;;;;; 
369;186;;;;;80;;
579;378;76;72;80;92;71;0; 
563;64;;;;;70;;
607;95;;;;;60;;
514;232;;;;;0;;
431;186;;;;;0;;
501;216;;;;;;; 
591;109;;;;;90;;
512;44;;;;;70;;
553;86;;;;;;; 
585;163;;;;;90;;
486;176;;;;;;; 
425;65;;;;;10;;
530;82;;;;;10;;
484;118;;;;;0;;
537;190;;;;;70;;
490;3;;;;;80;;
415;195;;;;;;; 
352;7;;;;;80;;
529;137;;;;;0;;
447;180;78;50;72;80;25;0; 
575;175;;;;;70;;
517;172;;;;;;; 
595;251;;;;;0;;
447;211;;;;;;; 
573;381;;;;;;; 
583;251;;;;;0;;
414;61;;;;;20;;
530;183;;;;;70;;
445;172;72;80;71;91;16;0; 
426;287;;;;;;; 
408;149;;;;;90;;
426;208;;;;;;; 
623;230;;;;;90;;
605;73;;;;;90;;
420;243;;;;;;; 
587;48;;;;;60;;
561;193;;;;;90;;
553;52;;;;;;; 
518;86;;;;;80;;
611;236;;;;;0;;
575;142;;;;;;; 
580;252;;;;;90;;
368;45;;;;;70;;
513;68;;;;;80;;
404;201;;;;;;; 
446;79;;;;;90;;
487;17;;;;;70;;
618;162;;;;;80;;
460;34;;;;;80;;
395;219;;;;;70;;
405;90;;;;;70;;
382;224;;;;;80;;
613;175;;;;;80;;
572;136;;;;;;; 
597;466;;;;;;; 
577;223;;;;;60;;
568;49;;;;;60;;
376;142;76;86;75;80;29;0; 
414;153;;;;;0;;
384;245;;;;;70;;
456;265;88;17;78;;;; 
444;107;;;;;0;;
397;221;;;;;80;;
592;466;;;;;;; 
555;244;;;;;0;;
456;1000;;;;;10;;
458;76;;;;;70;;
522;67;;;;;0;;
429;63;;;;;80;;
520;172;;;;;;; 
396;161;82;74;90;;;; 
351;191;;;;;60;;
496;69;;;;;10;;
572;371;84;76;62;;;; 
570;111;0;;;;;;0 
393;120;;;;;80;;
491;121;;;;;90;;
609;129;;;;;80;;
369;160;;;;;;; 
599;472;;;;;;; 
372;47;;;;;0;;
571;156;;;;;60;;
493;190;;;;;70;;
428;171;;;;;70;;
533;120;;;;;0;;
184;396;;;;;;; 
414;163;;;;;60;;
420;15;;;;;80;;
566;60;;;;;10;;
365;61;;;;;0;;
492;159;;;;;90;;
450;239;;;;;0;;
631;110;;;;;80;;
456;59;;;;;70;;
386;102;;;;;;; 
467;210;;;;;;; 
540;158;;;;;0;;
509;201;;;;;70;;
359;29;;;;;70;;
221;378;09;75;77;;;; 
536;72;;;;;80;;
515;166;;;;;10;;
458;27;;;;;70;;
556;54;;;;;;; 
615;235;;;;;70;;
372;148;29;86;66;46;89;0; 
518;78;;;;;80;;
398;168;;;;;;; 
634;123;;;;;90;;
662;465;;;;;;; 
439;230;;;;;;; 
589;12;;;;;80;;
586;212;;;;;0;;
419;13;;;;;80;;
428;4;;;;;80;;
526;58;;;;;70;;
610;172;;;;;90;;
580;183;;;;;70;;
557;195;;;;;80;;
387;97;;;;;80;;
567;252;;;;;0;;
472;209;;;;;70;;
555;238;;;;;60;;
606;51;;;;;80;;
492;126;;;;;70;;
586;62;73;75;85;;;; 
208;409;;;;;;; 
660;468;;;;;;; 
378;138;;;;;;; 
373;24;;;;;70;;
463;126;;;;;80;;
491;127;;;;;70;;
452;238;;;;;60;;
630;116;;;;;10;;
524;213;;;;;80;;
186;390;83;04;78;;;; 
513;79;;;;;70;;
428;207;;;;;60;;
580;75;;;;;70;;
584;77;;;;;70;;
490;78;;;;;0;;
456;167;;;;;0;;
501;161;;;;;70;;
573;125;;;;;70;;
391;30;;;;;70;;
366;158;;;;;;; 
559;18;;;;;60;;
582;57;68;73;74;85;05;0; 
449;175;91;71;04;80;01;0; 
409;204;;;;;;; 
579;37;;;;;;; 
575;156;;;;;80;;
511;77;;;;;70;;
531;58;;;;;20;;
385;228;;;;;90;;
517;153;;;;;;; 
419;228;;;;;;; 
362;3;;;;;10;;
634;149;;;;;80;;
395;31;;;;;70;;
382;91;;;;;0;;
450;216;;;;;;; 
579;219;;;;;70;;
360;225;;;;;80;;
210;431;;;;;;; 
375;58;;;;;80;;
436;59;;;;;70;;
460;137;;;;;0;;
201;414;;;;;;; 
490;10;;;;;80;;
446;178;99;69;13;79;88;0; 
370;114;89;79;03;;;; 
397;232;;;;;70;;
607;169;;;;;80;;
652;136;;;;;;; 
215;398;;;;;;; 
569;398;;;;;;; 
506;14;;;;;70;;
547;69;;;;;60;;
388;11;;;;;0;;
586;238;;;;;90;;
368;104;;;;;70;;
488;187;;;;;70;;
585;73;;;;;10;;
355;115;;;;;0;;
475;189;;;;;;; 
440;245;;;;;90;;
449;78;;;;;20;;
650;103;;;;;;; 
554;180;;;;;70;;
498;73;;;;;0;;
438;242;;;;;80;;
577;78;;;;;80;;
359;239;;;;;70;;
576;109;;;;;80;;
367;133;;;;;;; 
483;68;;;;;80;;
354;201;;;;;90;;
602;244;;;;;70;;
581;90;;;;;70;;
586;78;;;;;60;;
362;34;;;;;0;;
598;465;;;;;;; 
535;254;;;;;70;;
576;111;;;;;10;;
466;54;;;;;60;;
424;38;;;;;90;;
558;93;;;;;90;;
487;226;;;;;;;181 
504;236;;;;;;; 
556;61;;;;;80;;
594;217;;;;;70;;
515;142;;;;;60;;
445;59;;;;;70;;
431;297;74;81;82;81;15;0; 
474;203;;;;;;; 
533;54;;;;;70;;
385;25;;;;;90;;
567;150;;;;;40;;
206;417;;;;;;; 
476;229;22;08;77;25;93;0; 
616;5;;;;;40;;
400;104;;;;;60;;
587;130;;;;;;; 
357;183;;;;;90;;
355;145;;;;;90;;
491;11;;;;;80;;
441;254;;;;;90;;
427;61;;;;;80;;
593;229;;;;;80;;
402;172;;;;;0;;
549;208;;;;;0;;
375;252;;;;;70;;
496;5;;;;;80;;
444;157;;;;;70;;
465;105;;;;;70;;
418;112;;;;;0;;
582;42;;;;;80;;
622;83;;;;;80;;
585;69;;;;;90;;
418;82;;;;;80;;
555;54;;;;;;; 
460;189;;;;;70;;
364;144;;;;;;; 
497;90;;;;;0;;
375;33;;;;;80;;
208;431;71;70;75;;;; 
351;218;;;;;80;;
416;234;;;;;80;;
405;21;;;;;80;;
589;467;78;82;81;;;; 
626;38;;;;;80;;
517;85;;;;;80;;
399;140;;;;;60;;
385;196;;;;;80;;
359;102;;;;;80;;
570;239;;;;;0;;
477;140;;;;;60;;
391;130;;;;;;; 
363;124;;;;;;; 
626;229;;;;;70;;
532;134;;;;;70;;
351;127;;;;;0;;
386;238;;;;;20;;
492;238;;;;;;; 
621;91;;;;;70;;
622;164;;;;;70;;
464;58;;;;;0;;
588;480;;;;;;; 
526;64;;;;;70;;
365;99;;;;;70;;
364;140;;;;;;; 
557;240;;;;;80;;
199;452;60;84;71;;;; 
399;178;;;;;20;;
546;218;;;;;0;;
385;119;;;;;70;;
420;180;;;;;90;;
393;154;;;;;;; 
565;179;;;;;10;;
465;148;;;;;80;;
358;133;;;;;0;;
561;159;;;;;70;;
406;72;;;;;90;;
420;62;;;;;70;;
445;212;86;04;72;70;22;0; 
563;182;;;;;60;;
643;105;;;;;;; 
474;74;;;;;90;;
403;169;;;;;;; 
582;33;;;;;;; 
574;86;;;;;70;;
569;154;;;;;80;;
462;200;;;;;20;;
522;181;;;;;;; 
416;66;;;;;80;;
414;198;0;;;;;;0 
593;88;;;;;90;;
164;420;;;;;;; 
657;420;;;;;;; 
543;74;;;;;70;;
457;153;;;;;0;;
457;253;;;;;80;;
432;3;;;;;70;;
584;181;;;;;80;;
444;241;;;;;70;;
409;1;;;;;70;;
558;187;;;;;10;;
613;99;;;;;0;;
476;241;;;;;70;;
581;210;;;;;80;;
525;27;;;;;0;;
525;166;;;;;70;;
379;41;;;;;20;;
520;191;;;;;;; 
405;16;;;;;60;;
428;239;;;;;70;;
400;218;;;;;60;;
650;115;;;;;;; 
407;79;;;;;10;;
607;110;;;;;0;;
611;124;;;;;80;;
583;364;;;;;;; 
203;385;;;;;;; 
369;137;;;;;;; 
415;150;;;;;70;;
527;16;;;;;80;;
386;144;;;;;70;;
447;100;;;;;10;;
597;132;;;;;70;;
608;176;;;;;0;;
561;30;;;;;80;;
470;44;;;;;0;;
408;63;;;;;70;;
523;135;;;;;80;;
434;117;;;;;70;;
452;162;;;;;70;;
556;141;;;;;0;;
412;135;;;;;0;;
471;75;;;;;70;;
563;57;;;;;70;;
453;216;;;;;;; 
593;330;57;70;67;;;; 
503;153;;;;;80;;
371;145;;;;;;; 
515;35;;;;;70;;
571;391;71;04;76;84;37;cavy MC; 
182;382;;;;;;; 
599;209;;;;;0;;
564;43;;;;;0;;
382;242;;;;;90;;
353;181;;;;;70;;
453;57;;;;;80;;
561;160;;;;;70;;
453;263;74;70;86;;;; 
435;200;66;76;79;90;95;0; 
452;99;;;;;60;;
525;158;;;;;70;;
494;50;;;;;70;;
592;32;;;;;90;;
565;397;90;96;82;72;55;0; 
399;122;;;;;70;;
621;145;;;;;90;;
506;169;;;;;70;;
593;175;;;;;80;;
538;3;;;;;0;;
523;200;78;78;78;;;; 
622;138;;;;;60;;
370;178;;;;;20;;
494;76;;;;;80;;
508;140;;;;;0;;
577;371;;;;;;; 
409;79;;;;;80;;
603;141;;;;;70;;
388;95;;;;;90;;
595;172;;;;;80;;
469;26;;;;;80;;
435;73;;;;;10;;
456;197;;;;;80;;
600;472;;;;;;;181 
443;132;;;;;0;;
500;124;;;;;0;;
468;47;;;;;90;;
574;242;;;;;80;;
494;102;;;;;70;;
395;117;;;;;90;;
517;134;;;;;80;;
591;21;;;;;0;;
551;176;;;;;80;;
630;70;;;;;90;;
530;227;;;;;90;;
529;86;;;;;70;;
561;32;;;;;70;;
572;95;;;;;90;;
481;254;;;;;80;;
537;74;;;;;80;;
509;155;;;;;70;;
436;47;;;;;70;;
450;163;;;;;70;;
369;195;;;;;50;;
589;82;;;;;10;;
362;100;;;;;70;;
559;82;;;;;70;;
203;408;;;;;;; 
605;161;;;;;70;;
536;239;;;;;90;;
445;149;;;;;70;;
378;107;76;78;73;;;; 
568;155;;;;;70;;
627;147;;;;;80;;
635;426;;;;;;; 
464;17;;;;;60;;
432;164;;;;;70;;
592;459;;;;;;; 
350;148;;;;;80;;
412;242;;;;;;; 
550;76;;;;;70;;
594;146;;;;;70;;
603;321;;;;;;; 
364;192;;;;;60;;
428;26;;;;;80;;
500;89;;;;;70;;
508;208;;;;;70;;
671;445;;;;;;; 
460;127;;;;;70;;
629;229;;;;;70;;
510;205;;;;;70;;
601;242;;;;;0;;
558;51;;;;;;; 
546;85;0;;;;;;0 
502;46;;;;;80;;
402;45;;;;;80;;
412;202;03;18;90;;;; 
486;222;;;;;;; 
490;239;;;;;80;;
356;107;;;;;80;;
493;69;;;;;70;;
416;25;;;;;90;;
517;192;;;;;;; 
473;219;;;;;;; 
412;177;;;;;90;;
497;150;;;;;70;;
221;407;;;;;;; 
559;38;;;;;70;;
536;14;;;;;0;;
585;224;;;;;90;;
467;39;;;;;70;;
486;243;;;;;70;;
599;233;;;;;60;;
464;241;;;;;90;;
554;120;70;03;93;91;56;0; 
485;229;;;;;;; 
368;153;;;;;;; 
417;216;;;;;80;;
648;420;;;;;;; 
578;167;;;;;70;;
562;34;;;;;10;;
554;38;;;;;80;;
454;106;;;;;60;;
603;97;;;;;0;;
615;89;;;;;80;;
400;128;;;;;70;;
611;91;;;;;80;;
484;96;;;;;70;;
425;25;;;;;60;;
471;119;;;;;80;;
467;30;;;;;70;;
533;26;;;;;0;;
427;152;;;;;0;;
365;247;;;;;60;;
457;111;;;;;70;;
436;213;;;;;80;;
393;194;;;;;20;;
458;270;69;76;74;36;72;0; 
578;118;;;;;80;;
531;28;;;;;70;;
627;143;;;;;70;;
469;54;;;;;70;;
399;211;;;;;70;;
516;160;;;;;90;;
438;106;;;;;80;;
441;145;;;;;10;;
397;209;77;69;84;;;; 
483;64;;;;;60;;
353;152;;;;;;; 
365;4;;;;;90;;
442;29;;;;;80;;
350;244;;;;;0;;
367;236;;;;;80;;
529;70;;;;;80;;
617;250;;;;;80;;
390;93;;;;;50;;
425;209;;;;;;; 
354;101;;;;;90;;
443;80;;;;;20;;
400;57;;;;;70;;
552;103;;;;;90;;
478;106;;;;;60;;
568;237;;;;;80;;
550;251;;;;;60;;
573;169;;;;;90;;
442;218;;;;;;; 
403;114;;;;;20;;
537;168;;;;;70;;
610;104;;;;;20;;
443;213;79;68;81;83;79;0; 
385;132;;;;;;; 
542;174;;;;;80;;
508;180;;;;;80;;
498;95;;;;;0;;
524;22;;;;;10;;
478;85;;;;;70;;
576;49;;;;;;; 
477;232;;;;;;; 
608;254;;;;;70;;
575;96;;;;;;; 
483;16;;;;;70;;
612;132;;;;;70;;
367;247;;;;;70;;
389;46;;;;;80;;
357;153;;;;;;; 
597;22;;;;;80;;
471;16;;;;;10;;
454;171;76;75;81;;;; 
537;68;;;;;0;;
453;184;73;99;83;;;; 
356;174;;;;;0;;
620;42;;;;;70;;
382;139;;;;;;; 
365;128;;;;;;; 
488;7;;;;;80;;
567;390;;;;;;; 
502;230;;;;;;; 
642;140;0;;;;;;0 
532;38;;;;;70;;
563;174;;;;;0;;
374;102;;;;;80;;
618;120;;;;;70;;
629;118;;;;;0;;
215;401;97;75;83;;;; 
493;92;;;;;70;;
532;61;;;;;70;;
393;7;;;;;70;;
595;223;;;;;90;;
609;228;;;;;10;;
403;165;;;;;;; 
370;204;;;;;90;;
557;199;;;;;0;;
386;242;;;;;10;;
617;230;;;;;10;;
665;461;;;;;;; 
388;227;;;;;70;;
585;9;;;;;80;;
556;197;;;;;70;;
208;396;80;93;13;;;; 
675;457;;;;;;; 
634;152;;;;;70;;
430;114;;;;;70;;
568;395;;;;;;0; 
385;104;;;;;;; 
416;154;;;;;80;;
407;189;0;;;;;;0 
520;131;;;;;80;;
355;28;;;;;90;;
508;104;;;;;0;;
496;59;;;;;80;;
446;86;;;;;10;;
434;289;;;;;;; 
388;48;;;;;90;;
542;219;;;;;60;;
471;27;;;;;80;;
404;194;0;;;;;;0 
556;126;;;;;70;;
443;72;;;;;70;;
368;209;;;;;80;;
478;73;;;;;70;;
398;81;;;;;70;;
350;194;;;;;80;;
462;10;;;;;80;;
478;119;;;;;60;;
474;180;15;71;83;;;; 
508;221;;;;;;; 
203;424;71;90;38;;;; 
646;111;;;;;;; 
564;52;;;;;70;;
508;248;;;;;10;;
186;388;;;;;;; 
205;399;73;79;77;;;; 
587;63;;;;;;; 
547;241;;;;;70;;
418;114;;;;;90;;
614;213;;;;;70;;
581;68;;;;;90;;
415;86;;;;;10;;
609;143;;;;;80;;
387;220;;;;;0;;
584;28;;;;;;; 
497;149;;;;;70;;
479;279;;;;;;; 
463;158;;;;;20;;
571;245;;;;;0;;
478;234;;;;;80;;
558;123;;;;;20;;
453;65;;;;;0;;
396;137;37;87;77;95;93;0; 
367;138;88;88;64;19;93;0; 
496;44;;;;;90;;
631;107;;;;;70;;
571;50;;;;;;; 
456;214;;;;;;; 
469;76;;;;;60;;
206;398;;;;;;; 
415;223;79;67;79;;;; 
395;126;;;;;80;;
363;121;93;72;81;87;74;0; 
600;195;;;;;70;;
430;105;;;;;70;;
487;85;;;;;70;;
620;160;;;;;0;;
423;101;;;;;10;;
477;7;;;;;80;;
675;454;;;;;;; 
459;170;;;;;0;;
459;22;;;;;0;;
212;367;70;88;52;;;; 
574;362;;;;;;; 
352;1000;;;;;80;;
452;209;35;69;91;63;75;0; 
425;103;;;;;10;;
574;162;;;;;80;;
387;167;;;;;70;;
474;240;;;;;0;;
403;197;0;;;;;;0 
398;150;;;;;;; 
372;220;;;;;70;;
522;172;;;;;;; 
510;217;;;;;;; 
584;194;;;;;60;;
614;237;;;;;80;;
634;135;;;;;90;;
574;230;;;;;80;;
421;202;;;;;;; 
556;90;0;;;;;;0 
430;33;;;;;70;;
474;81;;;;;80;;
397;240;;;;;80;;
432;62;;;;;70;;
504;14;;;;;70;;
359;240;;;;;60;;
441;8;;;;;80;;
436;78;;;;;80;;
432;139;;;;;60;;
418;15;;;;;90;;
582;189;;;;;30;;
505;61;;;;;90;;
583;235;;;;;70;;
435;36;;;;;70;;
588;359;;;;;;; 
453;45;;;;;70;;
630;159;;;;;80;;
571;247;;;;;70;;
596;132;;;;;70;;
399;73;;;;;70;;
583;135;;;;;;; 
542;231;;;;;10;;
369;1;;;;;70;;
499;164;;;;;70;;
373;18;;;;;60;;
407;198;0;;;;;;0 
532;12;;;;;0;;
532;68;;;;;70;;
425;176;;;;;70;;
506;173;;;;;70;;
516;1;;;;;90;;
455;134;;;;;0;;
514;194;;;;;;; 
593;26;;;;;90;;
452;77;;;;;0;;
414;35;;;;;70;;
209;402;;;;;;; 
351;202;;;;;90;;
427;212;;;;;80;;
538;185;;;;;70;;
475;276;;;;;;; 
530;221;;;;;90;;
486;36;;;;;10;;
630;29;;;;;70;;
552;254;;;;;70;;
472;193;;;;;;; 
522;18;;;;;90;;
640;439;;;;;;; 
449;171;90;88;97;72;52;0; 
532;165;;;;;70;;
566;75;;;;;20;;
591;365;;;;;;; 
583;173;;;;;90;;
556;245;;;;;0;;
529;62;;;;;0;;
506;147;;;;;90;;
394;93;;;;;60;;
356;141;;;;;80;;
604;18;;;;;80;;
367;108;;;;;70;;
432;30;;;;;20;;
627;21;;;;;0;;
502;228;;;;;;; 
658;456;49;86;87;;;; 
590;191;;;;;80;;
514;166;;;;;70;;
429;225;;;;;70;;
406;52;;;;;0;;
402;247;;;;;90;;
418;212;;;;;;; 
204;384;02;73;80;88;64;0; 
529;203;;;;;;; 
590;252;;;;;70;;
598;475;;;;;;; 
426;87;;;;;70;;
584;54;;;;;;; 
527;201;;;;;;; 
464;6;;;;;10;;
601;457;;;;;;; 
593;1;;;;;80;;
422;208;;;;;;; 
433;181;;;;;70;;
554;174;;;;;70;;
437;110;;;;;80;;
459;187;;;;;80;;
460;72;;;;;70;;
580;370;;;;;;; 
571;196;;;;;80;;
510;27;;;;;0;;
597;57;;;;;0;;
629;161;;;;;80;;
631;236;;;;;70;;
465;64;;;;;0;;
400;242;;;;;10;;
649;421;;;;;;; 
615;231;;;;;90;;
368;203;;;;;60;;
628;66;;;;;70;;
553;157;;;;;70;;
557;177;;;;;80;;
478;217;;;;;70;;
410;19;;;;;80;;
205;406;;;;;;; 
480;237;;;;;70;;
595;149;;;;;80;;
570;198;;;;;80;;
489;11;;;;;0;;
523;83;;;;;70;;
625;77;;;;;70;;
642;101;;;;;;; 
535;93;;;;;80;;
378;40;;;;;10;;
552;29;;;;;80;;
467;248;;;;;10;;
571;131;;;;;;; 
366;111;;;;;;; 
595;104;;;;;60;;
556;130;;;;;80;;
516;177;96;83;70;91;30;0; 
478;44;;;;;70;;
594;238;;;;;0;;
387;101;;;;;;0; 
403;125;;;;;80;;
592;254;;;;;70;;
557;36;;;;;70;;
399;106;;;;;30;;
462;57;;;;;80;;
565;66;;;;;60;;
654;425;;;;;;; 
465;17;;;;;0;;
395;213;;;;;80;;
505;243;;;;;70;;
419;4;;;;;70;;
362;8;;;;;0;;
415;2;;;;;70;;
450;68;;;;;90;;
358;84;;;;;70;;
468;36;;;;;0;;
432;172;;;;;70;;
496;216;74;08;85;;;; 
503;229;;;;;;; 
382;75;;;;;90;;
362;131;;;;;;; 
568;84;;;;;80;;
630;74;;;;;0;;
410;102;;;;;10;;
601;176;;;;;90;;
353;246;;;;;80;;
413;116;;;;;80;;
384;110;;;;;;; 
567;190;;;;;70;;
401;109;;;;;80;;
403;41;;;;;0;;
615;215;;;;;10;;
442;225;;;;;;; 
450;22;;;;;70;;
375;249;;;;;70;;
411;158;;;;;60;;
411;72;;;;;80;;
584;374;;;;;;; 
535;11;;;;;60;;
429;139;;;;;20;;
438;186;;;;;70;;
443;205;67;17;94;;;; 
602;177;;;;;50;;
387;75;;;;;70;;
541;95;;;;;70;;
387;22;;;;;80;;
571;222;;;;;70;;
354;214;;;;;0;;
570;166;;;;;70;;
472;41;;;;;70;;
582;369;;;;;;; 
539;101;;;;;70;;
517;65;;;;;80;;
530;151;78;98;98;;;; 
599;461;;;;;;; 
398;20;;;;;80;;
392;59;;;;;10;;
448;229;;;;;;; 
599;74;;;;;;; 
407;25;;;;;80;;
378;5;;;;;70;;
377;141;72;85;59;88;51;0; 
410;2;;;;;20;;
377;212;;;;;70;;
535;135;;;;;0;;
547;95;0;;;;;;0 
548;85;;;;;;; 
594;15;;;;;60;;
363;137;;;;;;; 
578;78;;;;;80;;
617;244;;;;;10;;
353;177;;;;;0;;
552;92;0;;;;;;0 
411;197;0;;;;;;0 
389;73;;;;;70;;
430;194;;;;;60;;
368;121;;;;;;; 
373;202;;;;;80;;
563;154;;;;;70;;
555;96;0;;;;;;0 
511;207;;;;;70;;
390;207;;;;;60;;
399;218;;;;;80;;
599;115;;;;;70;;
445;252;;;;;40;;
401;47;;;;;80;;
581;109;;;;;0;;
576;379;79;01;75;25;96;0; 
376;212;;;;;90;;
505;28;;;;;70;;
373;126;;;;;;; 
529;19;;;;;80;;
618;137;;;;;80;;
359;248;;;;;50;;
371;199;;;;;0;;
448;269;;;;;;; 
451;174;84;33;84;82;89;0; 
527;198;67;75;98;;;; 
564;232;;;;;0;;
487;237;;;;;70;;
186;399;74;76;83;;;; 
595;124;;;;;0;;
607;156;;;;;70;;
426;114;;;;;80;;
476;238;;;;;20;;
422;173;;;;;0;;
405;80;;;;;80;;
577;95;;;;;;; 
567;246;;;;;10;;
461;61;;;;;10;;
463;62;;;;;70;;
525;175;;;;;;; 
526;82;;;;;70;;
352;163;;;;;70;;
402;124;;;;;90;;
657;456;;;;;;; 
601;15;;;;;80;;
363;43;;;;;70;;
573;51;;;;;;; 
518;115;;;;;80;;
576;376;86;79;66;72;71;Скуперфильд;181 
668;449;;;;;;; 
523;71;;;;;80;;
485;236;;;;;80;;
559;101;0;;;;;;0 
466;266;;;;;;; 
223;404;;;;;;; 
443;227;;;;;;; 
521;204;;;;;;; 
181;383;94;83;84;92;40;0; 
467;133;;;;;70;;
559;94;;;;;0;;
546;75;;;;;60;;
409;214;;;;;90;;
370;200;;;;;60;;
614;115;;;;;60;;
522;150;;;;;;; 
524;41;;;;;0;;
210;384;04;92;84;;;; 
453;148;;;;;70;;
218;379;38;98;60;81;81;0; 
543;7;;;;;90;;
483;77;;;;;0;;
607;64;;;;;10;;
531;39;;;;;50;;
577;253;;;;;80;;
476;208;;;;;;; 
357;88;;;;;70;;
441;43;;;;;80;;
630;141;;;;;20;;
588;53;;;;;80;;
390;184;;;;;90;;
414;230;74;76;67;;;; 
626;54;;;;;0;;
586;109;;;;;70;;
410;28;;;;;80;;
171;424;;;;;;; 
401;123;;;;;70;;
628;119;;;;;70;;
571;8;;;;;0;;
437;101;;;;;80;;
467;235;;;;;;; 
362;161;;;;;;; 
609;7;;;;;80;;
